,year,category,oscar_wins,entity
1668,2006,supporting_actress,False,adriana barraza
1669,2006,supporting_actress,False,cate blanchett
1670,2006,supporting_actress,False,abigail breslin
1671,2006,supporting_actress,True,jennifer hudson
1672,2006,supporting_actress,False,rinko kikuchi
1673,2007,supporting_actress,False,cate blanchett
1674,2007,supporting_actress,False,ruby dee
1675,2007,supporting_actress,False,saoirse ronan
1676,2007,supporting_actress,False,amy ryan
1677,2007,supporting_actress,True,tilda swinton
1678,2008,supporting_actress,False,amy adams
1679,2008,supporting_actress,True,penélope cruz
1680,2008,supporting_actress,False,viola davis
1681,2008,supporting_actress,False,taraji p. henson
1682,2008,supporting_actress,False,marisa tomei
1683,2009,supporting_actress,False,penélope cruz
1684,2009,supporting_actress,False,vera farmiga
1685,2009,supporting_actress,False,maggie gyllenhaal
1686,2009,supporting_actress,False,anna kendrick
1687,2009,supporting_actress,True,mo'nique
1688,2010,supporting_actress,False,amy adams
1689,2010,supporting_actress,False,helena bonham carter
1690,2010,supporting_actress,True,melissa leo
1691,2010,supporting_actress,False,hailee steinfeld
1692,2010,supporting_actress,False,jacki weaver
1693,2011,supporting_actress,False,bérénice bejo
1694,2011,supporting_actress,False,jessica chastain
1695,2011,supporting_actress,False,melissa mccarthy
1696,2011,supporting_actress,False,janet mcteer
1697,2011,supporting_actress,True,octavia spencer
1698,2012,supporting_actress,False,amy adams
1699,2012,supporting_actress,False,sally field
1700,2012,supporting_actress,True,anne hathaway
1701,2012,supporting_actress,False,helen hunt
1702,2012,supporting_actress,False,jacki weaver
1703,2013,supporting_actress,False,sally hawkins
1704,2013,supporting_actress,False,jennifer lawrence
1705,2013,supporting_actress,True,lupita nyong'o
1706,2013,supporting_actress,False,julia roberts
1707,2013,supporting_actress,False,june squibb
1708,2014,supporting_actress,True,patricia arquette
1709,2014,supporting_actress,False,laura dern
1710,2014,supporting_actress,False,keira knightley
1711,2014,supporting_actress,False,emma stone
1712,2014,supporting_actress,False,meryl streep
1713,2015,supporting_actress,False,jennifer jason leigh
1714,2015,supporting_actress,False,rooney mara
1715,2015,supporting_actress,False,rachel mcadams
1716,2015,supporting_actress,True,alicia vikander
1717,2015,supporting_actress,False,kate winslet
1718,2016,supporting_actress,True,viola davis
1719,2016,supporting_actress,False,naomie harris
1720,2016,supporting_actress,False,nicole kidman
1721,2016,supporting_actress,False,octavia spencer
1722,2016,supporting_actress,False,michelle williams
1723,2017,supporting_actress,False,mary j. blige
1724,2017,supporting_actress,True,allison janney
1725,2017,supporting_actress,False,lesley manville
1726,2017,supporting_actress,False,laurie metcalf
1727,2017,supporting_actress,False,octavia spencer
1728,2018,best_picture,True,the shape of water
1729,2018,best_picture,False,call me by your name
1730,2018,best_picture,False,darkest hour
1731,2018,best_picture,False,dunkirk
1732,2018,best_picture,False,get out
1733,2018,best_picture,False,lady bird
1734,2018,best_picture,False,phantom thread
1735,2018,best_picture,False,the post
1736,2018,best_picture,False,"three billbaords outside of ebbing, missouri"
1737,2018,lead_actor,True,gary oldman
1738,2018,lead_actor,False,timothee chalamet
1739,2018,lead_actor,False,daniel day-lewis
1740,2018,lead_actor,False,daniel kaluuya
1741,2018,lead_actor,False,danzel washington
1742,2018,lead_actress,True,frances mcdormand
1743,2018,lead_actress,False,sally hawkins
1744,2018,lead_actress,False,margot robbie
1745,2018,lead_actress,False,saoirse ronan
1746,2018,lead_actress,False,meryl streep
1747,2018,supporting_actor,True,gary oldman
1748,2018,supporting_actor,False,timothee chalamet
1749,2018,supporting_actor,False,daniel day-lewis
1750,2018,supporting_actor,False,daniel kaluuya
1751,2018,supporting_actor,False,danzel washington
1752,2018,supporting_actress,True,frances mcdormand
1753,2018,supporting_actress,False,sally hawkins
1754,2018,supporting_actress,False,margot robbie
1755,2018,supporting_actress,False,saoirse ronan
1756,2018,supporting_actress,False,meryl streep
1757,2019,best_picture,True,green book
1758,2019,best_picture,False,black panther
1759,2019,best_picture,False,blackkklansman
1760,2019,best_picture,False,bohemian rhaspody
1761,2019,best_picture,False,the favourite
1762,2019,best_picture,False,roma
1763,2019,best_picture,False,a star is born
1764,2019,best_picture,False,vice
1765,2019,lead_actor,True,rami malek
1766,2019,lead_actor,False,christian bale
1767,2019,lead_actor,False,bradley cooper
1768,2019,lead_actor,False,willem dafoe
1769,2019,lead_actor,False,viggo mortensen
1770,2019,lead_actress,True,olivia coleman
1771,2019,lead_actress,False,yalitza aparicio
1772,2019,lead_actress,False,glenn close
1773,2019,lead_actress,False,lady gaga
1774,2019,lead_actress,False,melissa mccarthy
1775,2019,supporting_actor,True,mahershala ali
1776,2019,supporting_actor,False,adam driver
1777,2019,supporting_actor,False,sam elliott
1778,2019,supporting_actor,False,richard e. grant
1779,2019,supporting_actor,False,sam rockwell
1780,2019,supporting_actress,True,regina king
1781,2019,supporting_actress,False,amy adams
1782,2019,supporting_actress,False,marina de tavira
1783,2019,supporting_actress,False,emma stone
1784,2019,supporting_actress,False,rachel weisz
1785,2020,best_picture,False,ford v ferrari
1786,2020,best_picture,False,the irishman
1787,2020,best_picture,False,jojo rabbit
1788,2020,best_picture,False,joker
1789,2020,best_picture,False,little woman
1790,2020,best_picture,False,marriage story
1791,2020,best_picture,False,1917
1792,2020,best_picture,False,once upon a time in hollywood
1793,2020,best_picture,False,parasite
1794,2020,lead_actor,False,antonio banderas
1795,2020,lead_actor,False,leonardo dicaprio
1796,2020,lead_actor,False,adam driver
1797,2020,lead_actor,False,joaquin phoenix
1798,2020,lead_actor,False,jonathan pryce
1799,2020,lead_actress,False,cynthia erivo
1800,2020,lead_actress,False,scarlett johansson
1801,2020,lead_actress,False,saoirse ronan
1802,2020,lead_actress,False,charlize theron
1803,2020,lead_actress,False,renee zellweger
1804,2020,supporting_actor,False,tom hanks
1805,2020,supporting_actor,False,anthony hopkins
1806,2020,supporting_actor,False,al pacino
1807,2020,supporting_actor,False,joe pesci
1808,2020,supporting_actor,False,brad pitt
1809,2020,supporting_actress,False,kathy bates
1810,2020,supporting_actress,False,laura dern
1811,2020,supporting_actress,False,scarlett johansson
1812,2020,supporting_actress,False,florence pugh
1813,2020,supporting_actress,False,margot robbie
