,category,year,win,entity
8,best_picture - comedy,1992,False,"Fisher King,  The"
9,best_picture - comedy,1992,False,Fried Green Tomatoes
10,best_actress_drama,1992,True,Jodie Foster
11,best_actress_drama,1992,False,Susan Sarandon
12,best_actress_drama,1992,False,Annette Bening
13,best_actress_drama,1992,False,Geena Davis
14,best_actress_drama,1992,False,Laura Dern
15,best_actor_drama,1992,True,Nick Nolte
16,best_actor_drama,1992,False,Warren Beatty
17,best_actor_drama,1992,False,Kevin Costner
18,best_actor_drama,1992,False,Robert De Niro
19,best_actor_drama,1992,False,Anthony Hopkins
20,best_actress_comedy,1992,True,Bette Midler
21,best_actress_comedy,1992,False,Ellen Barkin
22,best_actress_comedy,1992,False,Kathy Bates
23,best_actress_comedy,1992,False,Anjelica Huston
24,best_actress_comedy,1992,False,Michelle Pfeiffer
25,best_actor_comedy,1992,True,Robin Williams
26,best_actor_comedy,1992,False,Jeff Bridges
27,best_actor_comedy,1992,False,Billy Crystal
28,best_actor_comedy,1992,False,Dustin Hoffman
29,best_actor_comedy,1992,False,Kevin Kline
30,support_actress,1992,True,Mercedes Ruehl
31,support_actress,1992,False,Nicole Kidman
32,support_actress,1992,False,Diane Ladd
33,support_actress,1992,False,Juliette Lewis
34,support_actress,1992,False,Jessica Tandy
35,support_actor,1992,True,Jack Palance
36,support_actor,1992,False,Ned Beatty
37,support_actor,1992,False,John Goodman
38,support_actor,1992,False,Harvey Keitel
39,support_actor,1992,False,Ben Kingsley
0,best_picture - drama,1991,True,Dances with Wolves
1,best_picture - drama,1991,False,"Godfather Part III,  The"
2,best_picture - drama,1991,False,GoodFellas
3,best_picture - drama,1991,False,Reversal of Fortune
4,best_picture - drama,1991,False,Avalon
5,best_picture - drama,1991,False,na
6,best_picture - comedy,1991,True,Green Card
7,best_picture - comedy,1991,False,Dick Tracy
8,best_picture - comedy,1991,False,Ghost
9,best_picture - comedy,1991,False,Home Alone
10,best_picture - comedy,1991,False,Pretty Woman
11,best_picture - comedy,1991,False,na
12,best_actress_drama,1991,True,Kathy Bates
13,best_actress_drama,1991,False,Anjelica Huston
14,best_actress_drama,1991,False,Michelle Pfeiffer
15,best_actress_drama,1991,False,Susan Sarandon
16,best_actress_drama,1991,False,Joanne Woodward
17,best_actress_drama,1991,False,na
18,best_actor_drama,1991,True,Jeremy Irons
19,best_actor_drama,1991,False,Kevin Costner
20,best_actor_drama,1991,False,Richard Harris
21,best_actor_drama,1991,False,Al Pacino
22,best_actor_drama,1991,False,Robin Williams
23,best_actor_drama,1991,False,na
24,best_actress_comedy,1991,True,Julia Roberts
25,best_actress_comedy,1991,False,Mia Farrow
26,best_actress_comedy,1991,False,Andie MacDowell
27,best_actress_comedy,1991,False,Demi Moore
28,best_actress_comedy,1991,False,Meryl Streep
29,best_actress_comedy,1991,False,na
30,best_actor_comedy,1991,True,Gérard Depardieu
31,best_actor_comedy,1991,False,Patrick Swayze
32,best_actor_comedy,1991,False,Macaulay Culkin
33,best_actor_comedy,1991,False,Johnny Depp
34,best_actor_comedy,1991,False,Richard Gere
35,best_actor_comedy,1991,False,na
36,support_actress,1991,True,Whoopi Goldberg
37,support_actress,1991,False,Lorraine Bracco
38,support_actress,1991,False,Diane Ladd
39,support_actress,1991,False,Shirley MacLaine
40,support_actress,1991,False,Mary McDonnell
41,support_actress,1991,False,Winona Ryder
42,support_actor,1991,True,Bruce Davison
43,support_actor,1991,False,Al Pacino
44,support_actor,1991,False,Joe Pesci
45,support_actor,1991,False,Armand Assante
46,support_actor,1991,False,Hector Elizondo
47,support_actor,1991,False,Andy Garcia
0,best_picture - drama,1990,True,Born on the Fourth of July
1,best_picture - drama,1990,False,Crimes and Misdemeanors
2,best_picture - drama,1990,False,Dead Poets Society
3,best_picture - drama,1990,False,Do The Right Thing
4,best_picture - drama,1990,False,Glory
5,best_picture - comedy,1990,True,Driving Miss Daisy
6,best_picture - comedy,1990,False,"Little Mermaid,  The"
7,best_picture - comedy,1990,False,Shirley Valentine
8,best_picture - comedy,1990,False,"War of The Roses,  The"
9,best_picture - comedy,1990,False,When Harry Met Sally
10,best_actress_drama,1990,True,Michelle Pfeiffer
11,best_actress_drama,1990,False,Liv Ullmann
12,best_actress_drama,1990,False,Sally Field
13,best_actress_drama,1990,False,Jessica Lange
14,best_actress_drama,1990,False,Andie MacDowell
15,best_actor_drama,1990,True,Tom Cruise
16,best_actor_drama,1990,False,Daniel Day-Lewis
17,best_actor_drama,1990,False,Jack Lemmon
18,best_actor_drama,1990,False,Al Pacino
19,best_actor_drama,1990,False,Robin Williams
20,best_actress_comedy,1990,True,Jessica Tandy
21,best_actress_comedy,1990,False,Pauline Collins
22,best_actress_comedy,1990,False,Meg Ryan
23,best_actress_comedy,1990,False,Meryl Streep
24,best_actress_comedy,1990,False,Kathleen Turner
25,best_actor_comedy,1990,True,Morgan Freeman
26,best_actor_comedy,1990,False,Michael Douglas
27,best_actor_comedy,1990,False,Steve Martin
28,best_actor_comedy,1990,False,Jack Nicholson
29,best_actor_comedy,1990,False,Billy Crystal
30,support_actress,1990,True,Julia Roberts
31,support_actress,1990,False,Bridget Fonda
32,support_actress,1990,False,Brenda Fricker
33,support_actress,1990,False,Laura San Giacomo
34,support_actress,1990,False,Dianne Wiest
35,support_actor,1990,True,Denzel Washington
36,support_actor,1990,False,Marlon Brando
37,support_actor,1990,False,Sean Connery
38,support_actor,1990,False,Ed Harris
39,support_actor,1990,False,Bruce Willis
0,best_picture - drama,1989,True,Rain Man
1,best_picture - drama,1989,False,Running on Empty
2,best_picture - drama,1989,False,The Unbearable Lightness of Being
3,best_picture - drama,1989,False,The Accidental Tourist
4,best_picture - drama,1989,False,A Cry in the Dark
5,best_picture - drama,1989,False,Gorillas in the Mist: The Adventure of Dian Fossey
6,best_picture - drama,1989,False,Mississippi Burning
7,best_picture - comedy,1989,True,Working Girl
8,best_picture - comedy,1989,False,Big
9,best_picture - comedy,1989,False,A Fish Called Wanda
10,best_picture - comedy,1989,False,Midnight Run
11,best_picture - comedy,1989,False,Who Framed Roger Rabbit
12,best_picture - comedy,1989,False,na
13,best_picture - comedy,1989,False,na
14,best_actress_drama,1989,True,Jodie Foster
15,best_actress_drama,1989,False,Shirley MacLaine
16,best_actress_drama,1989,False,Sigourney Weaver
17,best_actress_drama,1989,False,Christine Lahti
18,best_actress_drama,1989,False,Meryl Streep
19,best_actress_drama,1989,False,na
20,best_actress_drama,1989,False,na
21,best_actor_drama,1989,True,Dustin Hoffman
22,best_actor_drama,1989,False,Forest Whitaker
23,best_actor_drama,1989,False,Gene Hackman
24,best_actor_drama,1989,False,Tom Hulce
25,best_actor_drama,1989,False,Edward James Olmos
26,best_actor_drama,1989,False,na
27,best_actor_drama,1989,False,na
28,best_actress_comedy,1989,True,Melanie Griffith
29,best_actress_comedy,1989,False,Jamie Lee Curtis
30,best_actress_comedy,1989,False,Amy Irving
31,best_actress_comedy,1989,False,Michelle Pfeiffer
32,best_actress_comedy,1989,False,Susan Sarandon
33,best_actress_comedy,1989,False,na
34,best_actress_comedy,1989,False,na
35,best_actor_comedy,1989,True,Tom Hanks
36,best_actor_comedy,1989,False,John Cleese
37,best_actor_comedy,1989,False,Robert De Niro
38,best_actor_comedy,1989,False,Bob Hoskins
39,best_actor_comedy,1989,False,Michael Caine
40,best_actor_comedy,1989,False,na
41,best_actor_comedy,1989,False,na
42,support_actress,1989,True,Sigourney Weaver
43,support_actress,1989,False,Sônia Braga
44,support_actress,1989,False,Barbara Hershey
45,support_actress,1989,False,Lena Olin
46,support_actress,1989,False,Diane Venora
47,support_actress,1989,False,na
48,support_actress,1989,False,na
49,support_actor,1989,True,Martin Landau
50,support_actor,1989,False,Neil Patrick Harris
51,support_actor,1989,False,Raul Julia
52,support_actor,1989,False,Lou Diamond Phillips
53,support_actor,1989,False,River Phoenix
54,support_actor,1989,False,Alec Guinness
55,support_actor,1989,False,na
0,best_picture - drama,1988,True,The Last Emperor
1,best_picture - drama,1988,False,Cry Freedom
2,best_picture - drama,1988,False,Empire of the Sun
3,best_picture - drama,1988,False,Fatal Attraction
4,best_picture - drama,1988,False,La Bamba
5,best_picture - drama,1988,False,Nuts
6,best_picture - comedy,1988,True,Hope and Glory
7,best_picture - comedy,1988,False,Moonstruck
8,best_picture - comedy,1988,False,Baby Boom
9,best_picture - comedy,1988,False,Broadcast News
10,best_picture - comedy,1988,False,Dirty Dancing
11,best_picture - comedy,1988,False,na
12,best_actress_drama,1988,True,Sally Kirkland
13,best_actress_drama,1988,False,Barbra Streisand
14,best_actress_drama,1988,False,Glenn Close
15,best_actress_drama,1988,False,Faye Dunaway
16,best_actress_drama,1988,False,Rachel Levin
17,best_actress_drama,1988,False,na
18,best_actor_drama,1988,True,Michael Douglas
19,best_actor_drama,1988,False,John Lone
20,best_actor_drama,1988,False,Jack Nicholson
21,best_actor_drama,1988,False,Nick Nolte
22,best_actor_drama,1988,False,Denzel Washington
23,best_actor_drama,1988,False,na
24,best_actress_comedy,1988,True,Cher
25,best_actress_comedy,1988,False,Jennifer Grey
26,best_actress_comedy,1988,False,Holly Hunter
27,best_actress_comedy,1988,False,Diane Keaton
28,best_actress_comedy,1988,False,Bette Midler
29,best_actress_comedy,1988,False,na
30,best_actor_comedy,1988,True,Robin Williams
31,best_actor_comedy,1988,False,Nicolas Cage
32,best_actor_comedy,1988,False,Danny DeVito
33,best_actor_comedy,1988,False,William Hurt
34,best_actor_comedy,1988,False,Steve Martin
35,best_actor_comedy,1988,False,Patrick Swayze
36,support_actress,1988,True,Olympia Dukakis
37,support_actress,1988,False,Norma Aleandro
38,support_actress,1988,False,Anne Archer
39,support_actress,1988,False,Anne Ramsey
40,support_actress,1988,False,Vanessa Redgrave
41,support_actress,1988,False,na
42,support_actor,1988,True,Sean Connery
43,support_actor,1988,False,Richard Dreyfuss
44,support_actor,1988,False,R. Lee Ermey
45,support_actor,1988,False,Morgan Freeman
46,support_actor,1988,False,Rob Lowe
47,support_actor,1988,False,na
0,best_picture - drama,1987,True,Platoon
1,best_picture - drama,1987,False,A Room with a View
2,best_picture - drama,1987,False,Stand By Me
3,best_picture - drama,1987,False,Children of a Lesser God
4,best_picture - drama,1987,False,The Mission
5,best_picture - drama,1987,False,Mona Lisa
6,best_picture - comedy,1987,True,Hannah and Her Sisters
7,best_picture - comedy,1987,False,Crimes of the Heart
8,best_picture - comedy,1987,False,Down and Out In Beverly Hills
9,best_picture - comedy,1987,False,Little Shop of Horrors
10,best_picture - comedy,1987,False,Peggy Sue Got Married
11,best_picture - comedy,1987,False,Crocodile Dundee
12,best_actress_drama,1987,True,Marlee Matlin
13,best_actress_drama,1987,False,Julie Andrews
14,best_actress_drama,1987,False,Anne Bancroft
15,best_actress_drama,1987,False,Farrah Fawcett
16,best_actress_drama,1987,False,Sigourney Weaver
17,best_actress_drama,1987,False,na
18,best_actor_drama,1987,True,Bob Hoskins
19,best_actor_drama,1987,False,Jeremy Irons
20,best_actor_drama,1987,False,Paul Newman
21,best_actor_drama,1987,False,Harrison Ford
22,best_actor_drama,1987,False,Dexter Gordon
23,best_actor_drama,1987,False,William Hurt
24,best_actress_comedy,1987,True,Sissy Spacek
25,best_actress_comedy,1987,False,Kathleen Turner
26,best_actress_comedy,1987,False,Julie Andrews
27,best_actress_comedy,1987,False,Melanie Griffith
28,best_actress_comedy,1987,False,Bette Midler
29,best_actress_comedy,1987,False,na
30,best_actor_comedy,1987,True,Paul Hogan
31,best_actor_comedy,1987,False,Matthew Broderick
32,best_actor_comedy,1987,False,Jeff Daniels
33,best_actor_comedy,1987,False,Danny DeVito
34,best_actor_comedy,1987,False,Jack Lemmon
35,best_actor_comedy,1987,False,na
36,support_actress,1987,True,Maggie Smith
37,support_actress,1987,False,Linda Kozlowski 
38,support_actress,1987,False,Mary Elizabeth Mastrantonio
39,support_actress,1987,False,Cathy Tyson
40,support_actress,1987,False,Dianne Wiest
41,support_actress,1987,False,na
42,support_actor,1987,True,Tom Berenger
43,support_actor,1987,False,Michael Caine
44,support_actor,1987,False,Dennis Hopper
45,support_actor,1987,False,Ray Liotta
46,support_actor,1987,False,Dennis Hopper
47,support_actor,1987,False,na
0,best_picture - drama,1986,True,Out of Africa
1,best_picture - drama,1986,False,The Color Purple
2,best_picture - drama,1986,False,Kiss of the Spider Woman
3,best_picture - drama,1986,False,Runaway Train
4,best_picture - drama,1986,False,Witness
5,best_picture - drama,1986,False,na
6,best_picture - comedy,1986,True,Prizzi's Honor
7,best_picture - comedy,1986,False,Back To The Future
8,best_picture - comedy,1986,False,A Chorus Line: The Movie
9,best_picture - comedy,1986,False,Cocoon
10,best_picture - comedy,1986,False,The Purple Rose of Cairo
11,best_picture - comedy,1986,False,na
12,best_actress_drama,1986,True,Whoopi Goldberg
13,best_actress_drama,1986,False,Anne Bancroft
14,best_actress_drama,1986,False,Cher
15,best_actress_drama,1986,False,Geraldine Page
16,best_actress_drama,1986,False,Meryl Streep
17,best_actress_drama,1986,False,na
18,best_actor_drama,1986,True,Jon Voight
19,best_actor_drama,1986,False,Raul Julia
20,best_actor_drama,1986,False,Harrison Ford
21,best_actor_drama,1986,False,Gene Hackman
22,best_actor_drama,1986,False,William Hurt
23,best_actor_drama,1986,False,na
24,best_actress_comedy,1986,True,Kathleen Turner
25,best_actress_comedy,1986,False,Rosanna Arquette
26,best_actress_comedy,1986,False,Glenn Close
27,best_actress_comedy,1986,False,Mia Farrow
28,best_actress_comedy,1986,False,Sally Field
29,best_actress_comedy,1986,False,na
30,best_actor_comedy,1986,True,Jack Nicholson
31,best_actor_comedy,1986,False,Griffin Dunne
32,best_actor_comedy,1986,False,Michael J. Fox
33,best_actor_comedy,1986,False,James Garner
34,best_actor_comedy,1986,False,Jeff Daniels
35,best_actor_comedy,1986,False,na
36,support_actress,1986,True,Meg Tilly
37,support_actress,1986,False,Sônia Braga
38,support_actress,1986,False,Anjelica Huston
39,support_actress,1986,False,Amy Madigan
40,support_actress,1986,False,Kelly McGillis
41,support_actress,1986,False,Oprah Winfrey
42,support_actor,1986,True,Klaus Maria Brandauer
43,support_actor,1986,False,Joel Grey
44,support_actor,1986,False,John Lone
45,support_actor,1986,False,Eric Roberts
46,support_actor,1986,False,Eric Stoltz
47,support_actor,1986,False,na
0,best_picture - drama,1985,True,Amadeus
1,best_picture - drama,1985,False,The Cotton Club
2,best_picture - drama,1985,False,The Killing Fields
3,best_picture - drama,1985,False,Places in the Heart
4,best_picture - drama,1985,False,A Soldier's Story
5,best_picture - drama,1985,False,na
6,best_picture - drama,1985,False,na
7,best_picture - comedy,1985,True,Romancing the Stone
8,best_picture - comedy,1985,False,Ghostbusters
9,best_picture - comedy,1985,False,Micki & Maude
10,best_picture - comedy,1985,False,Splash
11,best_picture - comedy,1985,False,Beverly Hills Cop
12,best_picture - comedy,1985,False,na
13,best_picture - comedy,1985,False,na
14,best_actress_drama,1985,True,Sally Field
15,best_actress_drama,1985,False,Jessica Lange
16,best_actress_drama,1985,False,Vanessa Redgrave
17,best_actress_drama,1985,False,Sissy Spacek
18,best_actress_drama,1985,False,Diane Keaton
19,best_actress_drama,1985,False,na
20,best_actress_drama,1985,False,na
21,best_actor_drama,1985,True,F. Murray Abraham
22,best_actor_drama,1985,False,Jeff Bridges
23,best_actor_drama,1985,False,Albert Finney
24,best_actor_drama,1985,False,Tom Hulce
25,best_actor_drama,1985,False,Sam Waterston
26,best_actor_drama,1985,False,na
27,best_actor_drama,1985,False,na
28,best_actress_comedy,1985,True,Kathleen Turner
29,best_actress_comedy,1985,False,Anne Bancroft
30,best_actress_comedy,1985,False,Mia Farrow
31,best_actress_comedy,1985,False,Shelley Long
32,best_actress_comedy,1985,False,Lily Tomlin
33,best_actress_comedy,1985,False,na
34,best_actress_comedy,1985,False,na
35,best_actor_comedy,1985,True,Dudley Moore
36,best_actor_comedy,1985,False,Robin Williams
37,best_actor_comedy,1985,False,Steve Martin
38,best_actor_comedy,1985,False,Eddie Murphy
39,best_actor_comedy,1985,False,Bill Murray
40,best_actor_comedy,1985,False,na
41,best_actor_comedy,1985,False,na
42,support_actress,1985,True,Peggy Ashcroft
43,support_actress,1985,False,Drew Barrymore
44,support_actress,1985,False,Kim Basinger
45,support_actress,1985,False,Jacqueline Bisset
46,support_actress,1985,False,Melanie Griffith
47,support_actress,1985,False,Christine Lahti
48,support_actress,1985,False,Lesley Ann Warren
49,support_actor,1985,True,Haing S. Ngor
50,support_actor,1985,False,Jeffrey Jones
51,support_actor,1985,False,Pat Morita
52,support_actor,1985,False,Adolph Caesar
53,support_actor,1985,False,Richard Crenna
54,support_actor,1985,False,na
55,support_actor,1985,False,na
0,best_picture - drama,1984,True,Terms of Endearment
1,best_picture - drama,1984,False,Silkwood
2,best_picture - drama,1984,False,Tender Mercies
3,best_picture - drama,1984,False,"Reuben,  Reuben"
4,best_picture - drama,1984,False,"Right Stuff,  The"
5,best_picture - drama,1984,False,na
6,best_picture - drama,1984,False,na
7,best_picture - comedy,1984,True,Yentl
8,best_picture - comedy,1984,False,"Big Chill,  The"
9,best_picture - comedy,1984,False,Flashdance
10,best_picture - comedy,1984,False,Trading Places
11,best_picture - comedy,1984,False,Zelig
12,best_picture - comedy,1984,False,na
13,best_picture - comedy,1984,False,na
14,best_actress_drama,1984,True,Shirley MacLaine
15,best_actress_drama,1984,False,Jane Alexander
16,best_actress_drama,1984,False,Bonnie Bedelia
17,best_actress_drama,1984,False,Meryl Streep
18,best_actress_drama,1984,False,Debra Winger
19,best_actress_drama,1984,False,na
20,best_actress_drama,1984,False,na
21,best_actor_drama,1984,True,Robert Duvall
22,best_actor_drama,1984,False,Tom Courtenay
23,best_actor_drama,1984,False,Albert Finney
24,best_actor_drama,1984,False,Al Pacino
25,best_actor_drama,1984,False,Eric Roberts
26,best_actor_drama,1984,False,Tom Conti
27,best_actor_drama,1984,False,Richard Farnsworth
28,best_actress_comedy,1984,True,Julie Walters
29,best_actress_comedy,1984,False,Anne Bancroft
30,best_actress_comedy,1984,False,Jennifer Beals
31,best_actress_comedy,1984,False,Linda Ronstadt
32,best_actress_comedy,1984,False,Barbra Streisand
33,best_actress_comedy,1984,False,na
34,best_actress_comedy,1984,False,na
35,best_actor_comedy,1984,True,Michael Caine
36,best_actor_comedy,1984,False,Tom Cruise
37,best_actor_comedy,1984,False,Eddie Murphy
38,best_actor_comedy,1984,False,Mandy Patinkin
39,best_actor_comedy,1984,False,Woody Allen
40,best_actor_comedy,1984,False,na
41,best_actor_comedy,1984,False,na
42,support_actress,1984,True,Cher
43,support_actress,1984,False,Barbara Carrera
44,support_actress,1984,False,Tess Harper
45,support_actress,1984,False,Linda Hunt
46,support_actress,1984,False,Joanna Pacula
47,support_actress,1984,False,na
48,support_actress,1984,False,na
49,support_actor,1984,True,Jack Nicholson
50,support_actor,1984,False,Charles Durning
51,support_actor,1984,False,Gene Hackman
52,support_actor,1984,False,Kurt Russell
53,support_actor,1984,False,Steven Bauer
54,support_actor,1984,False,na
55,support_actor,1984,False,na
0,best_picture - drama,1983,True,E. T. The Extra-Terrestrial
1,best_picture - drama,1983,False,Missing
2,best_picture - drama,1983,False,An Officer and a Gentleman
3,best_picture - drama,1983,False,Sophie's Choice
4,best_picture - drama,1983,False,The Verdict
5,best_picture - drama,1983,False,na
6,best_picture - comedy,1983,True,Tootsie
7,best_picture - comedy,1983,False,The Best Little Whorehouse In Texas
8,best_picture - comedy,1983,False,Diner
9,best_picture - comedy,1983,False,My Favorite Year
10,best_picture - comedy,1983,False,Victor Victoria
11,best_picture - comedy,1983,False,na
12,best_actress_drama,1983,True,Meryl Streep
13,best_actress_drama,1983,False,Diane Keaton
14,best_actress_drama,1983,False,Jessica Lange
15,best_actress_drama,1983,False,Sissy Spacek
16,best_actress_drama,1983,False,Debra Winger
17,best_actress_drama,1983,False,na
18,best_actor_drama,1983,True,Ben Kingsley
19,best_actor_drama,1983,False,Paul Newman
20,best_actor_drama,1983,False,Albert Finney
21,best_actor_drama,1983,False,Richard Gere
22,best_actor_drama,1983,False,Jack Lemmon
23,best_actor_drama,1983,False,na
24,best_actress_comedy,1983,True,Julie Andrews
25,best_actress_comedy,1983,False,Dolly Parton
26,best_actress_comedy,1983,False,Aileen Quinn
27,best_actress_comedy,1983,False,Carol Burnett
28,best_actress_comedy,1983,False,Sally Field
29,best_actress_comedy,1983,False,Goldie Hawn
30,best_actor_comedy,1983,True,Dustin Hoffman
31,best_actor_comedy,1983,False,Peter O'Toole
32,best_actor_comedy,1983,False,Al Pacino
33,best_actor_comedy,1983,False,Robert Preston
34,best_actor_comedy,1983,False,Henry Winkler
35,best_actor_comedy,1983,False,na
36,support_actress,1983,True,Jessica Lange
37,support_actress,1983,False,Lesley Ann Warren
38,support_actress,1983,False,Cher
39,support_actress,1983,False,Lainie Kazan
40,support_actress,1983,False,Kim Stanley
41,support_actress,1983,False,na
42,support_actor,1983,True,Louis Gossett Jr.
43,support_actor,1983,False,Raul Julia
44,support_actor,1983,False,David Keith
45,support_actor,1983,False,James Mason
46,support_actor,1983,False,Jim Metzler
47,support_actor,1983,False,na
0,best_picture - drama,1982,True,On Golden Pond
1,best_picture - drama,1982,False,"French Lieutenant's Woman,  The"
2,best_picture - drama,1982,False,Prince of the City
3,best_picture - drama,1982,False,Ragtime
4,best_picture - drama,1982,False,Reds
5,best_picture - comedy,1982,True,Arthur
6,best_picture - comedy,1982,False,"Four Seasons,  The"
7,best_picture - comedy,1982,False,Pennies from Heaven
8,best_picture - comedy,1982,False,S. O. B.
9,best_picture - comedy,1982,False,Zoot Suit
10,best_actress_drama,1982,True,Meryl Streep
11,best_actress_drama,1982,False,Sally Field
12,best_actress_drama,1982,False,Katharine Hepburn
13,best_actress_drama,1982,False,Diane Keaton
14,best_actress_drama,1982,False,Sissy Spacek
15,best_actor_drama,1982,True,Henry Fonda
16,best_actor_drama,1982,False,Treat Williams
17,best_actor_drama,1982,False,Warren Beatty
18,best_actor_drama,1982,False,Timothy Hutton
19,best_actor_drama,1982,False,Burt Lancaster
20,best_actress_comedy,1982,True,Bernadette Peters
21,best_actress_comedy,1982,False,Liza Minnelli
22,best_actress_comedy,1982,False,Blair Brown
23,best_actress_comedy,1982,False,Carol Burnett
24,best_actress_comedy,1982,False,Jill Clayburgh
25,best_actor_comedy,1982,True,Dudley Moore
26,best_actor_comedy,1982,False,Alan Alda
27,best_actor_comedy,1982,False,George Hamilton
28,best_actor_comedy,1982,False,Steve Martin
29,best_actor_comedy,1982,False,Walter Matthau
30,support_actress,1982,True,Joan Hackett
31,support_actress,1982,False,Jane Fonda
32,support_actress,1982,False,Kristy McNichol
33,support_actress,1982,False,Maureen Stapleton
34,support_actress,1982,False,Mary Steenburgen
35,support_actor,1982,True,John Gielgud
36,support_actor,1982,False,James Coco
37,support_actor,1982,False,Jack Nicholson
38,support_actor,1982,False,Howard E. Rollins Jr.
39,support_actor,1982,False,Orson Welles
0,best_picture - drama,1981,True,Ordinary People
1,best_picture - drama,1981,False,"Elephant Man,  The"
2,best_picture - drama,1981,False,"Ninth Configuration,  The"
3,best_picture - drama,1981,False,Raging Bull
4,best_picture - drama,1981,False,"Stunt Man,  The"
5,best_picture - comedy,1981,True,Coal Miner's Daughter
6,best_picture - comedy,1981,False,Airplane!
7,best_picture - comedy,1981,False,Fame
8,best_picture - comedy,1981,False,"Idolmaker,  The"
9,best_picture - comedy,1981,False,Melvin and Howard
10,best_actress_drama,1981,True,Mary Tyler Moore
11,best_actress_drama,1981,False,Gena Rowlands
12,best_actress_drama,1981,False,Ellen Burstyn
13,best_actress_drama,1981,False,Nastassja Kinski
14,best_actress_drama,1981,False,Deborah Raffin
15,best_actor_drama,1981,True,Robert De Niro
16,best_actor_drama,1981,False,John Hurt
17,best_actor_drama,1981,False,Jack Lemmon
18,best_actor_drama,1981,False,Peter O'Toole
19,best_actor_drama,1981,False,Donald Sutherland
20,best_actress_comedy,1981,True,Sissy Spacek
21,best_actress_comedy,1981,False,Irene Cara
22,best_actress_comedy,1981,False,Goldie Hawn
23,best_actress_comedy,1981,False,Bette Midler
24,best_actress_comedy,1981,False,Dolly Parton
25,best_actor_comedy,1981,True,Ray Sharkey
26,best_actor_comedy,1981,False,Walter Matthau
27,best_actor_comedy,1981,False,Neil Diamond
28,best_actor_comedy,1981,False,Tommy Lee Jones
29,best_actor_comedy,1981,False,Paul Le Mat
30,support_actress,1981,True,Mary Steenburgen
31,support_actress,1981,False,Lucie Arnaz
32,support_actress,1981,False,Beverly D'Angelo
33,support_actress,1981,False,Cathy Moriarty
34,support_actress,1981,False,Debra Winger
35,support_actor,1981,True,Timothy Hutton
36,support_actor,1981,False,Judd Hirsch
37,support_actor,1981,False,Joe Pesci
38,support_actor,1981,False,Jason Robards Jr.
39,support_actor,1981,False,Scott Wilson
0,best_picture - drama,1980,True,Kramer vs. Kramer
1,best_picture - drama,1980,False,Apocalypse Now
2,best_picture - drama,1980,False,"China Syndrome,  The"
3,best_picture - drama,1980,False,Manhattan
4,best_picture - drama,1980,False,Norma Rae
5,best_picture - comedy,1980,True,Breaking Away
6,best_picture - comedy,1980,False,Being There
7,best_picture - comedy,1980,False,Hair
8,best_picture - comedy,1980,False,"Rose,  The"
9,best_picture - comedy,1980,False,10
10,best_actress_drama,1980,True,Sally Field
11,best_actress_drama,1980,False,Marsha Mason
12,best_actress_drama,1980,False,Jill Clayburgh
13,best_actress_drama,1980,False,Lisa Eichhorn
14,best_actress_drama,1980,False,Jane Fonda
15,best_actor_drama,1980,True,Dustin Hoffman
16,best_actor_drama,1980,False,Jack Lemmon
17,best_actor_drama,1980,False,Al Pacino
18,best_actor_drama,1980,False,Jon Voight
19,best_actor_drama,1980,False,James Woods
20,best_actress_comedy,1980,True,Bette Midler
21,best_actress_comedy,1980,False,Julie Andrews
22,best_actress_comedy,1980,False,Jill Clayburgh
23,best_actress_comedy,1980,False,Shirley MacLaine
24,best_actress_comedy,1980,False,Marsha Mason
25,best_actor_comedy,1980,True,Peter Sellers
26,best_actor_comedy,1980,False,Roy Scheider
27,best_actor_comedy,1980,False,George Hamilton
28,best_actor_comedy,1980,False,Dudley Moore
29,best_actor_comedy,1980,False,Burt Reynolds
30,support_actress,1980,True,Meryl Streep
31,support_actress,1980,False,Jane Alexander
32,support_actress,1980,False,Kathleen Beller
33,support_actress,1980,False,Candice Bergen
34,support_actress,1980,False,Valerie Harper
35,support_actor,1980,True,Robert Duvall
36,support_actor,1980,False,Melvyn Douglas
37,support_actor,1980,False,Frederic Forrest
38,support_actor,1980,False,Justin Henry
39,support_actor,1980,False,Laurence Olivier
0,best_picture - drama,1979,True,Midnight Express
1,best_picture - drama,1979,False,Coming Home
2,best_picture - drama,1979,False,Days of Heaven
3,best_picture - drama,1979,False,The Deer Hunter
4,best_picture - drama,1979,False,An Unmarried Woman
5,best_picture - drama,1979,False,na
6,best_picture - comedy,1979,True,Heaven Can Wait
7,best_picture - comedy,1979,False,California Suite
8,best_picture - comedy,1979,False,Foul Play
9,best_picture - comedy,1979,False,Grease
10,best_picture - comedy,1979,False,Movie Movie
11,best_picture - comedy,1979,False,na
12,best_actress_drama,1979,True,Jane Fonda
13,best_actress_drama,1979,False,Ingrid Bergman
14,best_actress_drama,1979,False,Jill Clayburgh
15,best_actress_drama,1979,False,Glenda Jackson
16,best_actress_drama,1979,False,Geraldine Page
17,best_actress_drama,1979,False,na
18,best_actor_drama,1979,True,Jon Voight
19,best_actor_drama,1979,False,Gregory Peck
20,best_actor_drama,1979,False,Brad Davis
21,best_actor_drama,1979,False,Robert De Niro
22,best_actor_drama,1979,False,Anthony Hopkins
23,best_actor_drama,1979,False,na
24,best_actress_comedy,1979,True,Ellen Burstyn
25,best_actress_comedy,1979,False,Maggie Smith
